# 2024-03-01 全池(1192 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)|PB位 PE位 殖(PB/PE 三年分位%,高=貴;殖利率%)|益前→新(前一→最新已公佈季累計營益率%)
8433 弘帆|居家生活|32 30 15|98 100 9 24|1.0 8|3 5 0 8 -18|PB位98 PE位58 殖5.3|益15.8→16.0
8435 鉅邁|其他|-16 -14 -6|100 100 13 17|1.6 5|1 -0 0 163 18|PB位100 PE位91 殖5.4|益21.0→21.6
8436 大江|生技醫療|-12 -1 -8|70 83 -9 -3|0.5 67|23 -12 -8 -1 10|PB位11 PE位51 殖3.2|益11.5→13.1
8442 威宏-KY|其他|47 11 12|97 97 18 58|1.1 56|61 -3 0 -28 42|PB位99 PE位63 殖4.1|益na→8.0
8446 華研|文化創意|23 74 35|73 97 7 12|0.6 16|6 2 0 -6 -8|PB位73 PE位52 殖4.5|益42.8→41.9
8454 富邦媒|數位雲端|10 6 -1|53 80 -13 -18|3.4 402|19 -11 -0 32 -11|PB位1 PE位2 殖3.5|益4.1→3.9
8462 柏文|運動休閒|35 25 2|70 80 -3 -18|1.7 9|1 -8 0 5 21|PB位19 PE位57 殖1.4|益2.6→4.0
8464 億豐|居家生活|25 16 18|100 100 12 22|1.2 177|42 -11 1 -12 6|PB位57 PE位67 殖2.9|益25.0→25.1
8467 波力-KY|運動休閒|87 45 22|94 94 23 157|1.5 97|45 -1 2 15 -3|PB位100 PE位82 殖2.8|益na→20.1
8473 山林水|綠能環保|15 -10 -18|98 98 40 49|4.6 41|1 -1 0 185 185|PB位100 PE位na 殖0.0|益8.6→11.3
8478 東哥遊艇|運動休閒|49 34 18|59 91 1 -10|1.2 75|42 6 0 13 -3|PB位56 PE位28 殖2.6|益38.5→35.1
8489 三貝德|其他|20 12 2|95 95 22 36|0.6 14|5 5 0 7 25|PB位94 PE位na 殖0.0|益-1.2→0.2
8916 光隆|其他|5 -19 3|100 100 10 7|0.7 11|4 9 0 -64 -4|PB位85 PE位74 殖6.5|益9.0→8.8
8924 大田|運動休閒|2 -29 -0|74 96 6 2|1.0 10|4 21 0 -14 -29|PB位11 PE位74 殖14.1|益9.7→8.9
8926 台汽電|油電燃氣|55 -6 -52|90 97 19 10|6.2 77|6 -5 -0 97 26|PB位89 PE位20 殖3.1|益-2.3→-0.8
8927 北基|油電燃氣|15 16 1|83 83 -4 -8|1.3 25|1 -11 0 -5 29|PB位86 PE位88 殖3.0|益1.6→3.1
8930 青鋼|鋼鐵工業|95 47 20|96 96 30 52|0.9 76|8 -1 0 -10 -18|PB位100 PE位60 殖2.3|益19.9→19.9
8931 大汽電|油電燃氣|-10 -25 -27|74 97 21 28|3.8 9|0 -2 3 9 2|PB位91 PE位50 殖4.2|益11.9→13.6
8932 智通*|數位雲端|44 122 71|85 85 12 40|0.4 52|29 -1 0 11 26|PB位97 PE位64 殖0.0|益11.7→15.9
8936 國統|其他|79 53 34|98 98 57 127|1.5 1194|11 -2 0 14 74|PB位100 PE位84 殖1.5|益31.3→32.4
8938 明安|運動休閒|10 -21 7|69 95 6 -1|1.5 11|8 15 -1 -5 -17|PB位19 PE位100 殖2.2|益8.1→8.7
8940 新天地|觀光餐旅|41 32 -62|81 90 3 20|0.9 8|9 1 0 na na|PB位80 PE位4 殖0.0|益11.3→7.2
8942 森鉅|其他|5 -8 -11|96 99 1 1|1.2 13|21 -31 0 4 -7|PB位38 PE位56 殖6.2|益29.2→29.1
8996 高力|電機機械|1 -0 -54|69 91 15 -7|1.6 1744|7 -0 0 21 0|PB位86 PE位41 殖0.5|益17.7→18.6
9802 鈺齊-KY|運動休閒|-13 -31 -6|82 82 -15 4|1.0 62|41 -6 -16 -5 6|PB位11 PE位48 殖4.0|益12.4→11.3
9904 寶成|運動休閒|-7 -1 7|92 96 -0 5|1.3 224|43 -31 2 3 78|PB位41 PE位83 殖4.2|益3.0→2.9
9906 欣巴巴|建材營造|-73 -70 -101|99 99 30 31|1.3 39|3 12 0 28 -10|PB位46 PE位66 殖6.5|益18.6→20.0
9907 統一實|其他|50 11 21|80 89 -4 -10|1.1 20|16 -4 -0 -8 -2|PB位42 PE位92 殖9.6|益5.0→4.0
9910 豐泰|運動休閒|16 6 14|82 82 -7 -2|0.8 138|15 -17 -4 -14 14|PB位28 PE位50 殖5.3|益5.8→6.8
9911 櫻花|居家生活|32 13 7|100 100 13 20|1.0 14|18 -0 -0 6 -16|PB位80 PE位100 殖5.0|益12.9→14.0
9914 美利達|運動休閒|-31 -48 -22|95 99 15 9|1.8 135|36 -0 4 112 16|PB位37 PE位99 殖3.4|益12.3→12.5
9917 中保科|其他|11 10 -2|94 94 -5 11|0.3 32|41 18 -2 -22 -3|PB位92 PE位92 殖4.2|益16.2→16.0
9919 康那香|其他|8 -8 -0|73 73 12 34|0.3 55|4 -4 0 3 18|PB位31 PE位18 殖1.2|益-13.1→-14.9
9921 巨大|運動休閒|-18 -24 -8|87 100 17 5|1.1 306|37 9 1 18 3|PB位25 PE位93 殖3.8|益7.7→7.1
9924 福興|居家生活|8 16 17|96 96 6 21|0.9 31|15 3 -0 -58 -20|PB位90 PE位74 殖5.7|益8.1→12.0
9925 新保|其他|7 1 -0|99 99 -1 0|1.3 10|17 -24 0 1300 21|PB位41 PE位81 殖5.0|益11.9→11.3
9927 泰銘|其他|57 36 24|100 100 9 38|1.1 28|18 13 -0 -5 -12|PB位100 PE位87 殖5.4|益11.8→11.7
9933 中鼎|其他|26 14 4|99 99 1 11|1.2 52|18 -9 -0 15 -7|PB位75 PE位52 殖4.3|益3.4→3.5
9934 成霖|居家生活|5 -9 -2|97 97 11 7|0.6 18|18 20 -1 -11 -12|PB位88 PE位31 殖0.0|益1.6→1.9
9935 慶豐富|居家生活|2 3 14|95 95 19 32|0.7 7|7 1 0 44 8|PB位89 PE位85 殖4.0|益1.5→3.3
9938 百和|其他|68 31 41|89 89 -6 19|0.7 50|19 -3 -3 -22 11|PB位29 PE位94 殖4.4|益5.7→8.7
9939 宏全|其他|21 11 1|100 100 24 41|0.8 150|26 -4 0 -2 -7|PB位100 PE位100 殖3.3|益11.9→13.2
9941 裕融|其他|13 9 -5|84 87 -11 -7|1.5 124|5 -11 -1 10 42|PB位22 PE位21 殖4.0|益22.7→21.9
9942 茂順|其他|21 2 -17|88 93 0 -6|1.3 28|6 0 -11 11 -14|PB位76 PE位8 殖4.1|益27.3→27.9
9943 好樂迪|觀光餐旅|-34 -17 -34|89 96 -1 3|1.4 14|2 -3 -0 -28 3|PB位81 PE位8 殖3.6|益25.0→23.4
9945 潤泰新|其他|74 9 5|75 91 1 -1|0.8 133|12 5 0 -16 -5|PB位34 PE位77 殖0.0|益17.6→17.1
9946 三發地產|建材營造|-87 111 84|100 100 15 61|1.6 14|4 13 0 9 -21|PB位100 PE位82 殖1.9|益6.2→8.2
9950 萬國通|塑膠工業|-12 -18 -52|70 70 -24 9|0.4 6|1 2 0 na na|PB位23 PE位23 殖0.0|益7.5→8.2
9951 皇田|電機機械|21 5 -7|91 91 -4 1|1.1 7|6 -6 0 2 -7|PB位18 PE位32 殖4.5|益8.8→8.6
9958 世紀鋼|鋼鐵工業|88 83 15|100 100 56 66|1.1 1243|22 -0 3 1 -40|PB位100 PE位89 殖0.2|益6.4→9.6
